[2026-05-27T01:55:02.644+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [queued]>
[2026-05-27T01:55:02.655+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [queued]>
[2026-05-27T01:55:02.655+0000] {taskinstance.py:2170} INFO - Starting attempt 2 of 3
[2026-05-27T01:55:02.669+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): ingest_chicago_crime> on 2026-05-26 19:50:14.211656+00:00
[2026-05-27T01:55:02.680+0000] {standard_task_runner.py:60} INFO - Started process 3088 to run task
[2026-05-27T01:55:02.685+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'crime_analytics_pipeline', 'ingest_chicago_crime', 'manual__2026-05-26T19:50:14.211656+00:00', '--job-id', '118', '--raw', '--subdir', 'DAGS_FOLDER/dag_crime_pipeline.py', '--cfg-path', '/tmp/tmpbeyn5ilq']
[2026-05-27T01:55:02.689+0000] {standard_task_runner.py:88} INFO - Job 118: Subtask ingest_chicago_crime
[2026-05-27T01:55:02.770+0000] {task_command.py:423} INFO - Running <TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [running]> on host 93e8dbfc6168
[2026-05-27T01:55:02.872+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='cdash-alerts@example.com' AIRFLOW_CTX_DAG_OWNER='crime-analytics' AIRFLOW_CTX_DAG_ID='crime_analytics_pipeline' AIRFLOW_CTX_TASK_ID='ingest_chicago_crime' AIRFLOW_CTX_EXECUTION_DATE='2026-05-26T19:50:14.211656+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-05-26T19:50:14.211656+00:00'
[2026-05-27T01:55:03.792+0000] {ingest_chicago_crime.py:212} INFO - FULL LOAD mode: 2001-01-01 → 2026-05-27
[2026-05-27T01:55:05.539+0000] {ingest_chicago_crime.py:103} INFO - [2001-01-01] _SUCCESS marker exists, skipping.
[2026-05-27T02:15:24.302+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-07] Querying BigQuery...
[2026-05-27T02:15:27.304+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-07] Uploaded 1023 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/07/data.csv
[2026-05-27T02:15:27.712+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-07] _SUCCESS marker written.
[2026-05-27T02:15:27.931+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-08] Querying BigQuery...
[2026-05-27T02:15:30.531+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-08] Uploaded 1142 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/08/data.csv
[2026-05-27T02:15:30.791+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-08] _SUCCESS marker written.
[2026-05-27T02:15:31.083+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-09] Querying BigQuery...
[2026-05-27T02:15:34.325+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-09] Uploaded 1229 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/09/data.csv
[2026-05-27T02:15:34.609+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-09] _SUCCESS marker written.
[2026-05-27T02:15:34.891+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-10] Querying BigQuery...
[2026-05-27T02:15:40.683+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-10] Uploaded 1182 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/10/data.csv
[2026-05-27T02:15:41.075+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-10] _SUCCESS marker written.
[2026-05-27T02:15:41.477+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-11] Querying BigQuery...
[2026-05-27T02:15:44.166+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-11] Uploaded 1029 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/11/data.csv
[2026-05-27T02:15:44.452+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-11] _SUCCESS marker written.
[2026-05-27T02:15:44.702+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-12] Querying BigQuery...
[2026-05-27T02:15:47.484+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-12] Uploaded 1193 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/12/data.csv
[2026-05-27T02:15:47.763+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-12] _SUCCESS marker written.
[2026-05-27T02:15:47.984+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-13] Querying BigQuery...
[2026-05-27T02:15:50.900+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-13] Uploaded 1154 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/13/data.csv
[2026-05-27T02:15:51.157+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-13] _SUCCESS marker written.
[2026-05-27T02:15:51.389+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-14] Querying BigQuery...
[2026-05-27T02:15:54.125+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-14] Uploaded 1213 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/14/data.csv
[2026-05-27T02:15:54.394+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-14] _SUCCESS marker written.
[2026-05-27T02:15:54.678+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-15] Querying BigQuery...
[2026-05-27T02:15:58.272+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-15] Uploaded 1265 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/15/data.csv
[2026-05-27T02:15:58.561+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-15] _SUCCESS marker written.
[2026-05-27T02:15:58.784+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-16] Querying BigQuery...
[2026-05-27T02:16:02.742+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-16] Uploaded 1258 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/16/data.csv
[2026-05-27T02:16:02.999+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-16] _SUCCESS marker written.
[2026-05-27T02:16:04.078+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-17] Querying BigQuery...
[2026-05-27T02:16:07.213+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-17] Uploaded 1223 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/17/data.csv
[2026-05-27T02:16:07.486+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-17] _SUCCESS marker written.
[2026-05-27T02:16:08.366+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-18] Querying BigQuery...
[2026-05-27T02:16:14.287+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-18] Uploaded 1006 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/18/data.csv
[2026-05-27T02:16:14.556+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-18] _SUCCESS marker written.
[2026-05-27T02:16:15.378+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-19] Querying BigQuery...
[2026-05-27T02:16:18.528+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-19] Uploaded 1057 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/19/data.csv
[2026-05-27T02:16:18.807+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-19] _SUCCESS marker written.
[2026-05-27T02:16:19.044+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-20] Querying BigQuery...
[2026-05-27T02:16:21.798+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-20] Uploaded 1199 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/20/data.csv
[2026-05-27T02:16:22.081+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-20] _SUCCESS marker written.
[2026-05-27T02:16:22.299+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-21] Querying BigQuery...
[2026-05-27T02:16:26.068+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-21] Uploaded 1146 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/21/data.csv
[2026-05-27T02:16:26.331+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-21] _SUCCESS marker written.
[2026-05-27T02:16:26.554+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-22] Querying BigQuery...
[2026-05-27T02:16:29.281+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-22] Uploaded 1077 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/22/data.csv
[2026-05-27T02:16:29.542+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-22] _SUCCESS marker written.
[2026-05-27T02:16:30.401+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-23] Querying BigQuery...
[2026-05-27T02:16:33.560+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-23] Uploaded 1246 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/23/data.csv
[2026-05-27T02:16:33.825+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-23] _SUCCESS marker written.
[2026-05-27T02:16:34.641+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-24] Querying BigQuery...
[2026-05-27T02:16:37.796+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-24] Uploaded 1135 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/24/data.csv
[2026-05-27T02:16:38.085+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-24] _SUCCESS marker written.
[2026-05-27T02:16:38.318+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-25] Querying BigQuery...
[2026-05-27T02:16:41.483+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-25] Uploaded 1022 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/25/data.csv
[2026-05-27T02:16:41.757+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-25] _SUCCESS marker written.
[2026-05-27T02:16:45.466+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-26] Querying BigQuery...
[2026-05-27T02:16:48.397+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-26] Uploaded 1055 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/26/data.csv
[2026-05-27T02:16:48.662+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-26] _SUCCESS marker written.
[2026-05-27T02:16:49.477+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-27] Querying BigQuery...
[2026-05-27T02:16:52.776+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-27] Uploaded 1055 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/27/data.csv
[2026-05-27T02:16:53.040+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-27] _SUCCESS marker written.
[2026-05-27T02:16:53.261+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-28] Querying BigQuery...
[2026-05-27T02:16:56.032+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-28] Uploaded 1121 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/28/data.csv
[2026-05-27T02:16:56.362+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-28] _SUCCESS marker written.
[2026-05-27T02:16:57.112+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-29] Querying BigQuery...
[2026-05-27T02:17:00.049+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-29] Uploaded 980 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/29/data.csv
[2026-05-27T02:17:00.308+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-29] _SUCCESS marker written.
[2026-05-27T02:17:00.722+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-30] Querying BigQuery...
[2026-05-27T02:17:03.471+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-30] Uploaded 939 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/30/data.csv
[2026-05-27T02:17:03.736+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-30] _SUCCESS marker written.
[2026-05-27T02:17:04.566+0000] {ingest_chicago_crime.py:114} INFO - [2004-01-31] Querying BigQuery...
[2026-05-27T02:17:07.647+0000] {ingest_chicago_crime.py:142} INFO - [2004-01-31] Uploaded 1025 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/01/31/data.csv
[2026-05-27T02:17:07.923+0000] {ingest_chicago_crime.py:149} INFO - [2004-01-31] _SUCCESS marker written.
[2026-05-27T02:17:08.199+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-01] Querying BigQuery...
[2026-05-27T02:17:11.081+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-01] Uploaded 1185 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/01/data.csv
[2026-05-27T02:17:11.352+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-01] _SUCCESS marker written.
[2026-05-27T02:17:11.756+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-02] Querying BigQuery...
[2026-05-27T02:17:14.487+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-02] Uploaded 1159 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/02/data.csv
[2026-05-27T02:17:14.742+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-02] _SUCCESS marker written.
[2026-05-27T02:17:18.482+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-03] Querying BigQuery...
[2026-05-27T02:17:21.660+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-03] Uploaded 1027 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/03/data.csv
[2026-05-27T02:17:22.095+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-03] _SUCCESS marker written.
[2026-05-27T02:17:22.322+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-04] Querying BigQuery...
[2026-05-27T02:17:25.645+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-04] Uploaded 1144 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/04/data.csv
[2026-05-27T02:17:25.905+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-04] _SUCCESS marker written.
[2026-05-27T02:17:26.124+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-05] Querying BigQuery...
[2026-05-27T02:17:29.057+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-05] Uploaded 1157 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/05/data.csv
[2026-05-27T02:17:29.339+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-05] _SUCCESS marker written.
[2026-05-27T02:17:29.571+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-06] Querying BigQuery...
[2026-05-27T02:17:32.411+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-06] Uploaded 1266 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/06/data.csv
[2026-05-27T02:17:32.683+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-06] _SUCCESS marker written.
[2026-05-27T02:17:32.903+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-07] Querying BigQuery...
[2026-05-27T02:17:35.486+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-07] Uploaded 1122 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/07/data.csv
[2026-05-27T02:17:35.946+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-07] _SUCCESS marker written.
[2026-05-27T02:17:36.190+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-08] Querying BigQuery...
[2026-05-27T02:17:39.143+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-08] Uploaded 981 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/08/data.csv
[2026-05-27T02:17:39.408+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-08] _SUCCESS marker written.
[2026-05-27T02:17:39.814+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-09] Querying BigQuery...
[2026-05-27T02:17:42.646+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-09] Uploaded 1157 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/09/data.csv
[2026-05-27T02:17:42.894+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-09] _SUCCESS marker written.
[2026-05-27T02:17:43.107+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-10] Querying BigQuery...
[2026-05-27T02:17:46.099+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-10] Uploaded 1139 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/10/data.csv
[2026-05-27T02:17:46.358+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-10] _SUCCESS marker written.
[2026-05-27T02:17:46.606+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-11] Querying BigQuery...
[2026-05-27T02:17:52.224+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-11] Uploaded 1199 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/11/data.csv
[2026-05-27T02:17:52.502+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-11] _SUCCESS marker written.
[2026-05-27T02:17:53.061+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-12] Querying BigQuery...
[2026-05-27T02:17:55.657+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-12] Uploaded 1048 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/12/data.csv
[2026-05-27T02:17:55.945+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-12] _SUCCESS marker written.
[2026-05-27T02:17:56.239+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-13] Querying BigQuery...
[2026-05-27T02:17:59.072+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-13] Uploaded 1223 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/13/data.csv
[2026-05-27T02:17:59.335+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-13] _SUCCESS marker written.
[2026-05-27T02:17:59.569+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-14] Querying BigQuery...
[2026-05-27T02:18:02.445+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-14] Uploaded 1154 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/14/data.csv
[2026-05-27T02:18:02.724+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-14] _SUCCESS marker written.
[2026-05-27T02:18:02.945+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-15] Querying BigQuery...
[2026-05-27T02:18:05.497+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-15] Uploaded 1059 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/15/data.csv
[2026-05-27T02:18:05.933+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-15] _SUCCESS marker written.
[2026-05-27T02:18:06.160+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-16] Querying BigQuery...
[2026-05-27T02:18:09.365+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-16] Uploaded 988 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/16/data.csv
[2026-05-27T02:18:09.640+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-16] _SUCCESS marker written.
[2026-05-27T02:18:09.869+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-17] Querying BigQuery...
[2026-05-27T02:18:12.901+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-17] Uploaded 1188 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/17/data.csv
[2026-05-27T02:18:13.270+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-17] _SUCCESS marker written.
[2026-05-27T02:18:13.978+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-18] Querying BigQuery...
[2026-05-27T02:18:16.955+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-18] Uploaded 1224 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/18/data.csv
[2026-05-27T02:18:17.226+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-18] _SUCCESS marker written.
[2026-05-27T02:18:17.464+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-19] Querying BigQuery...
[2026-05-27T02:18:21.450+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-19] Uploaded 1315 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/19/data.csv
[2026-05-27T02:18:23.442+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-19] _SUCCESS marker written.
[2026-05-27T02:18:23.667+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-20] Querying BigQuery...
[2026-05-27T02:18:26.491+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-20] Uploaded 1291 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/20/data.csv
[2026-05-27T02:18:26.748+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-20] _SUCCESS marker written.
[2026-05-27T02:18:26.974+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-21] Querying BigQuery...
[2026-05-27T02:18:29.671+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-21] Uploaded 1124 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/21/data.csv
[2026-05-27T02:18:29.945+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-21] _SUCCESS marker written.
[2026-05-27T02:18:30.197+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-22] Querying BigQuery...
[2026-05-27T02:18:33.089+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-22] Uploaded 1158 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/22/data.csv
[2026-05-27T02:18:33.348+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-22] _SUCCESS marker written.
[2026-05-27T02:18:33.602+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-23] Querying BigQuery...
[2026-05-27T02:18:36.196+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-23] Uploaded 1229 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/23/data.csv
[2026-05-27T02:18:36.477+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-23] _SUCCESS marker written.
[2026-05-27T02:18:36.708+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-24] Querying BigQuery...
[2026-05-27T02:18:39.569+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-24] Uploaded 1252 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/24/data.csv
[2026-05-27T02:18:39.848+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-24] _SUCCESS marker written.
[2026-05-27T02:18:40.078+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-25] Querying BigQuery...
[2026-05-27T02:18:43.071+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-25] Uploaded 1243 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/25/data.csv
[2026-05-27T02:18:43.347+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-25] _SUCCESS marker written.
[2026-05-27T02:18:43.626+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-26] Querying BigQuery...
[2026-05-27T02:18:47.153+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-26] Uploaded 1264 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/26/data.csv
[2026-05-27T02:18:47.449+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-26] _SUCCESS marker written.
[2026-05-27T02:18:47.679+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-27] Querying BigQuery...
[2026-05-27T02:18:50.385+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-27] Uploaded 1265 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/27/data.csv
[2026-05-27T02:18:50.661+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-27] _SUCCESS marker written.
[2026-05-27T02:18:50.938+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-28] Querying BigQuery...
[2026-05-27T02:18:56.664+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-28] Uploaded 1245 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/28/data.csv
[2026-05-27T02:18:56.942+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-28] _SUCCESS marker written.
[2026-05-27T02:18:57.181+0000] {ingest_chicago_crime.py:114} INFO - [2004-02-29] Querying BigQuery...
[2026-05-27T02:19:00.073+0000] {ingest_chicago_crime.py:142} INFO - [2004-02-29] Uploaded 1265 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/02/29/data.csv
[2026-05-27T02:19:00.336+0000] {ingest_chicago_crime.py:149} INFO - [2004-02-29] _SUCCESS marker written.
[2026-05-27T02:19:00.760+0000] {ingest_chicago_crime.py:114} INFO - [2004-03-01] Querying BigQuery...
[2026-05-27T02:19:03.566+0000] {ingest_chicago_crime.py:142} INFO - [2004-03-01] Uploaded 1435 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/03/01/data.csv
[2026-05-27T02:19:03.880+0000] {ingest_chicago_crime.py:149} INFO - [2004-03-01] _SUCCESS marker written.
[2026-05-27T02:19:04.285+0000] {ingest_chicago_crime.py:114} INFO - [2004-03-02] Querying BigQuery...
[2026-05-27T02:19:06.903+0000] {ingest_chicago_crime.py:142} INFO - [2004-03-02] Uploaded 1329 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/03/02/data.csv
[2026-05-27T02:19:07.162+0000] {ingest_chicago_crime.py:149} INFO - [2004-03-02] _SUCCESS marker written.
[2026-05-27T02:19:07.387+0000] {ingest_chicago_crime.py:114} INFO - [2004-03-03] Querying BigQuery...
[2026-05-27T02:19:10.139+0000] {ingest_chicago_crime.py:142} INFO - [2004-03-03] Uploaded 1287 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/03/03/data.csv
[2026-05-27T02:19:10.415+0000] {ingest_chicago_crime.py:149} INFO - [2004-03-03] _SUCCESS marker written.
[2026-05-27T02:19:10.641+0000] {ingest_chicago_crime.py:114} INFO - [2004-03-04] Querying BigQuery...
[2026-05-27T02:19:13.507+0000] {ingest_chicago_crime.py:142} INFO - [2004-03-04] Uploaded 1196 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2004/03/04/data.csv
[2026-05-27T02:19:13.899+0000] {ingest_chicago_crime.py:149} INFO - [2004-03-04] _SUCCESS marker written.
